date,flow_rate,vibration,gen_temp,voltage,current,power_kw,rpm,anomaly_label
2026-05-01 08:17:43.000,0.5305,2.4295,57.23,218.63,171.57,37.51,743.3,normal
2026-05-01 08:17:43.100,0.5457,2.6561,56.88,221.5,175.47,38.866,751.9,normal
2026-05-01 08:17:43.200,0.5625,2.6323,59.45,217.64,185.32,40.333,755.9,normal
2026-05-01 08:17:43.300,0.574,2.963,56.08,216.37,188.79,40.848,767.5,normal
2026-05-01 08:17:43.400,0.5533,2.8796,57.08,221.42,180.91,40.057,751.9,normal
2026-05-01 08:17:43.500,0.5655,2.3244,55.38,221.6,185.59,41.127,755.3,normal
2026-05-01 08:17:43.600,0.5493,3.023,60.23,221.2,177.15,39.187,746.8,normal
2026-05-01 08:17:43.700,0.557,2.7776,59.17,217.98,179.66,39.162,751.5,normal
2026-05-01 08:17:43.800,0.5222,2.8576,58.05,222.8,174.76,38.936,745.5,normal
2026-05-01 08:17:43.900,0.5358,2.4492,59.67,223.29,178.41,39.837,748.9,normal
2026-05-01 08:17:44.000,0.5578,2.9715,59.27,224.42,182.8,41.025,758.2,normal
2026-05-01 08:17:44.100,0.5283,2.9633,58.16,219.09,176.34,38.635,751.4,normal
2026-05-01 08:17:44.200,0.5388,2.8868,56.05,217.37,176.18,38.296,736.6,normal
2026-05-01 08:17:44.300,0.5579,2.5125,56.31,220.07,185.35,40.789,745.2,normal
2026-05-01 08:17:44.400,0.557,2.6806,59.1,220.22,184.48,40.627,745.2,normal
2026-05-01 08:17:44.500,0.5395,2.8378,58.12,218.69,175.43,38.365,745.8,normal
2026-05-01 08:17:44.600,0.5663,2.8578,56.61,220.32,185.47,40.863,747.7,normal
2026-05-01 08:17:44.700,0.5759,2.8029,55.95,220.18,188.44,41.49,756.6,normal
2026-05-01 08:17:44.800,0.5566,2.6852,58.09,219.26,184.13,40.372,750.8,normal
2026-05-01 08:17:44.900,0.5658,3.0445,59.27,219.99,186.49,41.026,754.3,normal
2026-05-01 08:17:45.000,0.5475,2.9914,58.28,219.43,182.27,39.994,754.6,normal
2026-05-01 08:17:45.100,0.5562,2.9533,57.99,221.16,180.89,40.006,752.1,normal
2026-05-01 08:17:45.200,0.5545,2.8642,55.1,216.19,184.02,39.784,750.1,normal
2026-05-01 08:17:45.300,0.5538,2.9041,57.32,218.25,177.76,38.797,745.0,normal
2026-05-01 08:17:45.400,0.5531,2.3258,60.13,219.71,183.03,40.212,746.7,normal
2026-05-01 08:17:45.500,0.5494,2.3826,58.22,216.73,182.45,39.542,745.9,normal
2026-05-01 08:17:45.600,0.5331,2.9742,56.94,215.97,178.13,38.47,739.3,normal
2026-05-01 08:17:45.700,0.5538,3.1242,57.08,219.28,176.92,38.795,753.5,normal
2026-05-01 08:17:45.800,0.5545,3.072,59.27,220.88,186.57,41.209,755.0,normal
2026-05-01 08:17:45.900,0.535,2.4837,61.85,219.89,173.98,38.255,755.0,normal
2026-05-01 08:17:46.000,0.5549,3.0022,57.56,218.6,187.91,41.078,756.6,normal
2026-05-01 08:17:46.100,0.5566,2.8786,58.58,218.5,184.25,40.259,749.5,normal
2026-05-01 08:17:46.200,0.5545,2.6038,57.18,222.84,178.59,39.798,740.9,normal
2026-05-01 08:17:46.300,0.5467,2.9284,57.09,219.36,174.57,38.293,749.3,normal
2026-05-01 08:17:46.400,0.5481,3.1201,59.31,223.91,180.91,40.508,752.2,normal
2026-05-01 08:17:46.500,0.5403,2.761,57.73,221.21,173.61,38.405,740.7,normal
2026-05-01 08:17:46.600,0.5547,2.99,57.91,223.38,183.59,41.01,753.1,normal
2026-05-01 08:17:46.700,0.5661,2.7149,58.28,220.43,183.32,40.408,756.8,normal
2026-05-01 08:17:46.800,0.5586,2.6471,56.68,219.53,181.6,39.867,749.6,normal
2026-05-01 08:17:46.900,0.5433,3.0899,54.97,218.21,178.26,38.899,751.7,normal
2026-05-01 08:17:47.000,0.5574,2.2378,57.69,222.74,178.92,39.852,758.5,normal
2026-05-01 08:17:47.100,0.5492,2.6378,55.99,217.84,183.71,40.021,754.0,normal
2026-05-01 08:17:47.200,0.5479,2.8277,59.94,217.47,180.03,39.151,746.1,normal
2026-05-01 08:17:47.300,0.548,2.8532,59.15,223.62,179.52,40.144,746.3,normal
2026-05-01 08:17:47.400,0.5432,3.1686,61.07,218.97,175.33,38.391,750.1,normal
2026-05-01 08:17:47.500,0.5612,3.1711,55.24,221.05,184.25,40.73,751.7,normal
2026-05-01 08:17:47.600,0.5374,2.8995,55.26,219.6,176.13,38.678,748.9,normal
2026-05-01 08:17:47.700,0.5605,2.265,59.12,221.83,184.44,40.914,750.9,normal
2026-05-01 08:17:47.800,0.5577,2.3773,58.11,217.26,178.35,38.748,748.2,normal
2026-05-01 08:17:47.900,0.5544,2.2684,56.87,221.91,186.53,41.393,751.8,normal
2026-05-01 08:17:48.000,0.5385,3.1164,58.37,219.53,179.04,39.303,744.8,normal
2026-05-01 08:17:48.100,0.5733,2.4977,60.58,221.81,182.31,40.439,744.7,normal
2026-05-01 08:17:48.200,0.5554,2.6988,59.83,217.59,189.3,41.19,744.6,normal
2026-05-01 08:17:48.300,0.563,2.4768,56.94,219.3,182.88,40.106,746.5,normal
2026-05-01 08:17:48.400,0.5694,2.4314,55.27,218.48,188.89,41.267,752.9,normal
2026-05-01 08:17:48.500,0.5482,2.5782,56.99,220.28,176.66,38.914,753.7,normal
2026-05-01 08:17:48.600,0.5595,2.491,57.62,219.53,179.73,39.457,751.4,normal
2026-05-01 08:17:48.700,0.5542,2.687,59.32,224.16,185.39,41.557,751.5,normal
2026-05-01 08:17:48.800,0.5547,2.6838,61.12,219.59,181.13,39.773,751.0,normal
2026-05-01 08:17:48.900,0.5519,2.9345,60.86,220.91,179.91,39.743,754.9,normal
2026-05-01 08:17:49.000,0.5469,3.0789,58.45,220.95,180.79,39.946,751.5,normal
2026-05-01 08:17:49.100,0.5641,2.6509,59.29,218.42,187.16,40.88,747.4,normal
2026-05-01 08:17:49.200,0.5511,2.4322,56.81,220.17,182.54,40.189,749.2,normal
2026-05-01 08:17:49.300,0.5585,2.5733,57.44,217.98,186.56,40.666,746.4,normal
2026-05-01 08:17:49.400,0.5367,3.1709,58.67,218.03,178.53,38.926,735.9,normal
2026-05-01 08:17:49.500,0.5401,2.9397,59.49,220.5,180.22,39.738,741.9,normal
2026-05-01 08:17:49.600,0.5456,2.5079,57.99,222.04,178.03,39.529,749.2,normal
2026-05-01 08:17:49.700,0.5799,3.1003,57.16,220.12,191.76,42.21,760.7,normal
2026-05-01 08:17:49.800,0.5726,2.7273,57.77,215.33,189.3,40.761,751.5,normal
2026-05-01 08:17:49.900,0.5533,2.9368,58.91,221.48,181.37,40.172,753.9,normal
2026-05-01 08:17:50.000,0.5571,3.0787,56.28,220.38,184.59,40.681,748.6,normal
2026-05-01 08:17:50.100,0.546,2.5077,59.34,221.71,175.05,38.81,754.1,normal
2026-05-01 08:17:50.200,0.552,3.1292,53.88,219.1,184.93,40.519,745.1,normal
2026-05-01 08:17:50.300,0.5482,2.6597,60.01,220.33,178.35,39.297,756.5,normal
2026-05-01 08:17:50.400,0.5479,2.8089,59.8,215.72,178.35,38.473,750.7,normal
2026-05-01 08:17:50.500,0.5651,2.5985,57.55,219.56,188.12,41.303,763.5,normal
2026-05-01 08:17:50.600,0.5559,2.7188,56.61,223.88,182.06,40.76,746.8,normal
2026-05-01 08:17:50.700,0.5474,2.4325,57.02,220.28,178.51,39.323,738.5,normal
2026-05-01 08:17:50.800,0.5535,2.947,59.65,219.48,188.48,41.367,746.0,normal
2026-05-01 08:17:50.900,0.5723,2.8003,59.63,221.88,189.79,42.112,748.8,normal
2026-05-01 08:17:51.000,0.5614,2.8642,60.28,220.77,181.18,39.999,746.9,normal
2026-05-01 08:17:51.100,0.565,2.5714,54.26,222.38,185.61,41.276,758.7,normal
2026-05-01 08:17:51.200,0.5532,3.093,56.67,218.35,181.15,39.553,752.3,normal
2026-05-01 08:17:51.300,0.5472,2.455,59.47,219.12,179.38,39.304,748.2,normal
2026-05-01 08:17:51.400,0.5505,2.8656,56.0,218.3,172.96,37.758,751.8,normal
2026-05-01 08:17:51.500,0.549,2.5079,60.22,220.24,177.68,39.133,742.5,normal
2026-05-01 08:17:51.600,0.5675,2.5271,58.22,222.64,187.55,41.757,749.5,normal
2026-05-01 08:17:51.700,0.5472,2.5498,58.08,220.34,179.0,39.44,757.5,normal
2026-05-01 08:17:51.800,0.5486,2.5632,59.15,225.2,177.89,40.061,757.9,normal
2026-05-01 08:17:51.900,0.5614,3.4149,55.79,220.84,186.42,41.169,754.2,normal
2026-05-01 08:17:52.000,0.5453,2.913,59.13,221.46,180.03,39.871,744.6,normal
2026-05-01 08:17:52.100,0.5505,2.4577,56.94,219.92,177.66,39.072,746.1,normal
2026-05-01 08:17:52.200,0.5536,2.8405,57.13,218.84,178.89,39.148,745.0,normal
2026-05-01 08:17:52.300,0.5421,2.817,58.63,218.79,180.44,39.478,744.0,normal
2026-05-01 08:17:52.400,0.5472,2.948,57.23,220.73,181.19,39.993,749.6,normal
2026-05-01 08:17:52.500,0.5659,3.094,57.39,222.18,189.31,42.061,754.5,normal
2026-05-01 08:17:52.600,0.5473,2.7345,56.92,218.79,179.95,39.37,749.4,normal
2026-05-01 08:17:52.700,0.5607,2.7297,58.37,219.8,186.29,40.946,751.2,normal
2026-05-01 08:17:52.800,0.541,3.0413,61.16,218.81,173.37,37.937,739.3,normal
2026-05-01 08:17:52.900,0.5463,2.9001,56.84,216.59,180.04,38.996,751.4,normal
2026-05-01 08:17:53.000,0.5281,2.7116,58.48,222.25,174.18,38.713,742.2,normal
2026-05-01 08:17:53.100,0.5519,2.321,57.02,220.84,180.29,39.814,745.4,normal
2026-05-01 08:17:53.200,0.547,2.7857,57.05,218.63,180.42,39.446,742.0,normal
2026-05-01 08:17:53.300,0.5483,2.4416,58.51,219.0,181.52,39.753,757.4,normal
2026-05-01 08:17:53.400,0.526,2.5226,58.22,219.42,171.22,37.569,738.1,normal
2026-05-01 08:17:53.500,0.5381,2.6383,55.4,222.43,177.22,39.418,747.9,normal
2026-05-01 08:17:53.600,0.5404,3.2093,57.8,218.16,186.36,40.657,746.6,normal
2026-05-01 08:17:53.700,0.5345,2.9568,59.56,220.75,172.06,37.982,749.1,normal
2026-05-01 08:17:53.800,0.5532,2.2035,59.12,222.67,178.79,39.812,749.3,normal
2026-05-01 08:17:53.900,0.5575,2.9355,57.43,220.78,185.42,40.936,756.8,normal
2026-05-01 08:17:54.000,0.5479,2.7487,56.25,220.33,181.6,40.012,751.8,normal
2026-05-01 08:17:54.100,0.5362,2.9236,59.63,219.34,173.4,38.033,750.5,normal
2026-05-01 08:17:54.200,0.5524,2.7517,57.5,220.34,180.73,39.822,752.0,normal
2026-05-01 08:17:54.300,0.5601,2.8425,57.76,219.34,185.8,40.755,760.9,normal
2026-05-01 08:17:54.400,0.5551,2.7092,59.83,216.73,186.61,40.444,748.9,normal
2026-05-01 08:17:54.500,0.5568,2.6431,57.07,222.02,186.76,41.464,750.5,normal
2026-05-01 08:17:54.600,0.5552,2.7973,58.83,221.14,179.86,39.773,753.7,normal
2026-05-01 08:17:54.700,0.5509,3.0135,57.05,220.83,176.19,38.908,750.7,normal
2026-05-01 08:17:54.800,0.5633,2.8601,55.31,220.66,186.72,41.201,743.3,normal
2026-05-01 08:17:54.900,0.558,2.8725,58.05,216.17,180.7,39.062,737.3,normal
2026-05-01 08:17:55.000,0.5524,2.7483,55.37,218.83,181.51,39.719,753.5,normal
2026-05-01 08:17:55.100,0.5638,3.0325,58.48,220.28,186.19,41.015,758.8,normal
2026-05-01 08:17:55.200,0.5515,2.3097,57.67,219.09,176.92,38.761,755.3,normal
2026-05-01 08:17:55.300,0.5559,2.7209,56.06,218.99,185.87,40.703,742.2,normal
2026-05-01 08:17:55.400,0.5514,2.6719,58.69,220.08,183.66,40.42,752.7,normal
2026-05-01 08:17:55.500,0.5493,3.0072,60.64,218.68,188.47,41.214,759.9,normal
2026-05-01 08:17:55.600,0.5492,2.8698,58.52,220.75,175.81,38.809,744.7,normal
2026-05-01 08:17:55.700,0.552,3.1824,60.52,221.06,179.86,39.758,740.8,normal
2026-05-01 08:17:55.800,0.5566,2.6481,55.96,221.53,178.63,39.573,751.3,normal
2026-05-01 08:17:55.900,0.5638,2.9126,58.55,222.01,184.94,41.059,758.2,normal
2026-05-01 08:17:56.000,0.5702,2.9038,56.62,219.48,182.95,40.154,755.0,normal
2026-05-01 08:17:56.100,0.5488,2.5401,59.73,219.8,178.17,39.163,748.9,normal
2026-05-01 08:17:56.200,0.5587,2.695,56.7,219.11,183.01,40.101,753.4,normal
2026-05-01 08:17:56.300,0.5615,2.7815,57.46,220.62,179.61,39.626,749.6,normal
2026-05-01 08:17:56.400,0.5625,2.6594,57.93,219.92,180.63,39.724,746.0,normal
2026-05-01 08:17:56.500,0.5469,2.7099,58.29,221.26,176.4,39.03,745.3,normal
2026-05-01 08:17:56.600,0.5526,3.0023,58.2,220.3,181.79,40.048,745.1,normal
2026-05-01 08:17:56.700,0.5589,3.1859,57.53,219.84,179.88,39.546,742.8,normal
2026-05-01 08:17:56.800,0.5504,2.9823,58.58,222.69,179.4,39.951,754.6,normal
2026-05-01 08:17:56.900,0.5565,2.7185,54.61,218.31,184.9,40.365,745.0,normal
2026-05-01 08:17:57.000,0.5438,3.1357,56.63,221.35,179.89,39.819,741.8,normal
2026-05-01 08:17:57.100,0.5672,2.9546,55.64,218.54,186.35,40.727,750.1,normal
2026-05-01 08:17:57.200,0.5473,2.3809,55.95,222.92,179.12,39.929,754.0,normal
2026-05-01 08:17:57.300,0.5436,2.855,58.26,220.2,182.03,40.083,744.7,normal
2026-05-01 08:17:57.400,0.5602,2.6335,58.35,221.95,188.29,41.79,749.2,normal
2026-05-01 08:17:57.500,0.5372,3.1679,56.47,220.88,173.62,38.35,738.3,normal
2026-05-01 08:17:57.600,0.5523,2.691,56.89,222.7,180.36,40.164,752.2,normal
2026-05-01 08:17:57.700,0.5308,2.4951,57.7,219.59,178.36,39.166,743.6,normal
2026-05-01 08:17:57.800,0.56,2.6085,59.96,217.47,186.72,40.606,759.5,normal
2026-05-01 08:17:57.900,0.5406,3.091,57.47,218.05,173.45,37.821,745.5,normal
2026-05-01 08:17:58.000,0.5483,2.8141,56.94,219.26,177.61,38.944,756.0,normal
2026-05-01 08:17:58.100,0.5452,3.2534,58.31,220.83,175.4,38.735,749.1,normal
2026-05-01 08:17:58.200,0.5459,2.7503,58.26,218.46,177.35,38.742,745.2,normal
2026-05-01 08:17:58.300,0.5533,2.8839,58.02,220.13,179.81,39.582,747.7,normal
2026-05-01 08:17:58.400,0.5517,2.7149,55.0,221.45,179.77,39.809,750.3,normal
2026-05-01 08:17:58.500,0.5485,3.1519,58.1,218.86,184.84,40.455,757.6,normal
2026-05-01 08:17:58.600,0.5743,2.6968,58.9,217.65,188.23,40.968,748.1,normal
2026-05-01 08:17:58.700,0.5532,2.7974,58.77,220.44,175.7,38.732,743.9,normal
2026-05-01 08:17:58.800,0.5599,2.6341,56.44,222.97,181.15,40.392,756.9,normal
2026-05-01 08:17:58.900,0.5438,3.3468,56.14,221.62,179.25,39.726,750.0,normal
2026-05-01 08:17:59.000,0.5506,2.8188,59.07,218.48,179.06,39.122,753.0,normal
2026-05-01 08:17:59.100,0.5503,2.8727,57.84,219.65,180.83,39.72,745.2,normal
2026-05-01 08:17:59.200,0.5419,2.5654,57.14,219.77,174.24,38.293,739.1,normal
2026-05-01 08:17:59.300,0.5549,2.2652,57.18,219.14,178.99,39.225,755.7,normal
2026-05-01 08:17:59.400,0.557,2.8677,56.94,219.45,183.57,40.286,748.7,normal
2026-05-01 08:17:59.500,0.54,2.6814,60.47,220.26,179.5,39.536,749.1,normal
2026-05-01 08:17:59.600,0.5535,2.2085,56.62,215.4,177.66,38.268,747.9,normal
2026-05-01 08:17:59.700,0.5477,2.6413,58.55,222.95,181.91,40.558,741.9,normal
2026-05-01 08:17:59.800,0.5451,2.8196,55.51,216.58,173.81,37.643,748.2,normal
2026-05-01 08:17:59.900,0.5611,3.0135,58.99,220.48,178.61,39.38,750.6,normal
2026-05-01 08:18:00.000,0.5422,3.0151,55.42,219.35,177.42,38.917,754.5,normal
2026-05-01 08:18:00.100,0.5505,2.907,58.23,220.93,178.94,39.535,746.2,normal
2026-05-01 08:18:00.200,0.5581,2.8173,60.68,222.66,185.58,41.321,752.1,normal
2026-05-01 08:18:00.300,0.5664,3.1048,57.88,220.43,181.47,40.001,759.4,normal
2026-05-01 08:18:00.400,0.5348,2.7424,57.99,217.03,178.61,38.762,744.1,normal
2026-05-01 08:18:00.500,0.5467,2.6633,59.01,219.72,177.44,38.987,743.2,normal
2026-05-01 08:18:00.600,0.5453,2.7115,57.98,219.3,180.33,39.547,742.7,normal
2026-05-01 08:18:00.700,0.5393,2.4414,56.42,218.74,175.09,38.298,741.0,normal
2026-05-01 08:18:00.800,0.5514,2.5961,57.77,219.97,183.0,40.253,747.7,normal
2026-05-01 08:18:00.900,0.5599,2.6489,57.81,221.67,186.72,41.391,742.3,normal
2026-05-01 08:18:01.000,0.5523,2.7203,56.71,221.01,178.41,39.431,750.3,normal
2026-05-01 08:18:01.100,0.551,2.7131,58.94,217.88,174.8,38.086,739.8,normal
2026-05-01 08:18:01.200,0.546,3.0796,58.71,219.83,180.28,39.631,751.5,normal
2026-05-01 08:18:01.300,0.5437,2.6142,58.47,222.77,172.98,38.536,750.3,normal
2026-05-01 08:18:01.400,0.5483,2.6337,59.14,220.18,178.63,39.331,749.2,normal
2026-05-01 08:18:01.500,0.5529,2.8013,59.59,219.87,183.33,40.308,749.8,normal
2026-05-01 08:18:01.600,0.565,3.2133,57.84,217.32,179.74,39.062,753.5,normal
2026-05-01 08:18:01.700,0.5575,2.29,57.52,218.76,183.42,40.124,750.6,normal
2026-05-01 08:18:01.800,0.5662,2.9912,61.65,219.32,188.32,41.303,760.6,normal
2026-05-01 08:18:01.900,0.5463,2.9992,57.43,219.9,176.69,38.854,746.9,normal
2026-05-01 08:18:02.000,0.5544,2.8679,58.43,223.04,177.3,39.544,749.4,normal
2026-05-01 08:18:02.100,0.5496,2.8796,55.52,222.25,180.24,40.059,748.3,normal
2026-05-01 08:18:02.200,0.5477,2.8283,58.03,218.24,180.99,39.5,748.3,normal
2026-05-01 08:18:02.300,0.5743,2.7902,55.69,218.84,192.05,42.028,751.4,normal
2026-05-01 08:18:02.400,0.566,2.5375,57.71,217.44,180.82,39.317,751.5,normal
2026-05-01 08:18:02.500,0.5326,2.3305,56.58,222.63,173.26,38.573,750.3,normal
2026-05-01 08:18:02.600,0.57,2.6693,55.1,218.18,183.1,39.948,745.6,normal
2026-05-01 08:18:02.700,0.5664,2.8898,58.44,220.26,184.75,40.692,745.4,normal
2026-05-01 08:18:02.800,0.5445,2.845,57.14,221.49,180.93,40.075,743.1,normal
2026-05-01 08:18:02.900,0.5534,3.0776,57.26,218.28,183.96,40.155,741.0,normal
2026-05-01 08:18:03.000,0.5352,3.0566,57.77,217.25,178.43,38.764,752.3,normal
2026-05-01 08:18:03.100,0.5493,2.716,59.99,217.22,176.1,38.252,740.1,normal
2026-05-01 08:18:03.200,0.5526,2.5831,59.14,218.42,174.96,38.215,750.6,normal
2026-05-01 08:18:03.300,0.5562,2.8724,55.23,222.23,188.94,41.986,745.8,normal
2026-05-01 08:18:03.400,0.5765,3.5389,59.48,221.64,191.72,42.493,767.3,normal
2026-05-01 08:18:03.500,0.5437,2.9149,59.39,221.41,182.25,40.353,752.7,normal
2026-05-01 08:18:03.600,0.5634,3.0049,57.58,221.17,180.25,39.865,753.5,normal
2026-05-01 08:18:03.700,0.56,2.8515,58.67,220.43,182.69,40.271,747.6,normal
2026-05-01 08:18:03.800,0.5473,3.2215,56.91,222.36,177.09,39.378,751.2,normal
2026-05-01 08:18:03.900,0.5537,2.796,57.06,222.33,177.45,39.452,750.2,normal
2026-05-01 08:18:04.000,0.5719,2.8949,58.82,222.03,188.38,41.825,752.4,normal
2026-05-01 08:18:04.100,0.5525,3.0792,56.74,220.73,183.6,40.526,750.7,normal
2026-05-01 08:18:04.200,0.5503,2.8163,56.3,216.69,183.79,39.826,750.1,normal
2026-05-01 08:18:04.300,0.5568,2.609,58.46,221.0,180.35,39.856,759.2,normal
2026-05-01 08:18:04.400,0.547,2.7073,59.26,218.53,180.07,39.351,745.0,normal
2026-05-01 08:18:04.500,0.5477,2.1016,56.79,225.42,180.38,40.661,749.2,normal
2026-05-01 08:18:04.600,0.5547,2.6881,57.01,222.2,181.92,40.423,757.8,normal
2026-05-01 08:18:04.700,0.5415,2.9738,59.81,218.12,174.54,38.07,738.0,normal
2026-05-01 08:18:04.800,0.5549,2.7594,57.2,219.5,179.69,39.442,747.4,normal
2026-05-01 08:18:04.900,0.5566,2.6755,59.98,220.33,181.66,40.025,738.8,normal
2026-05-01 08:18:05.000,0.5535,3.0857,56.08,216.33,181.79,39.326,754.2,normal
2026-05-01 08:18:05.100,0.5618,3.0933,59.65,219.5,180.74,39.672,750.4,normal
2026-05-01 08:18:05.200,0.5529,3.2093,58.93,222.32,178.99,39.794,749.6,normal
2026-05-01 08:18:05.300,0.5494,2.6549,58.0,220.36,179.52,39.561,753.9,normal
2026-05-01 08:18:05.400,0.548,2.7107,57.6,220.72,176.96,39.057,749.2,normal
2026-05-01 08:18:05.500,0.5495,2.8365,54.94,214.76,183.89,39.491,742.9,normal
2026-05-01 08:18:05.600,0.5416,2.9683,57.39,221.02,172.9,38.214,751.0,normal
2026-05-01 08:18:05.700,0.5396,2.6339,57.85,220.12,176.86,38.929,748.0,normal
2026-05-01 08:18:05.800,0.5413,2.2158,54.53,219.11,176.15,38.596,742.1,normal
2026-05-01 08:18:05.900,0.5546,3.0003,54.82,222.85,178.49,39.776,758.7,normal
2026-05-01 08:18:06.000,0.5543,2.7833,56.29,219.41,182.88,40.125,747.6,normal
2026-05-01 08:18:06.100,0.5518,2.7067,58.31,218.71,180.13,39.395,751.4,normal
2026-05-01 08:18:06.200,0.5398,2.8716,57.76,221.02,176.73,39.061,746.2,normal
2026-05-01 08:18:06.300,0.5414,2.7373,60.46,221.2,171.33,37.899,747.5,normal
2026-05-01 08:18:06.400,0.5567,2.7538,60.07,221.99,183.19,40.667,763.7,normal
2026-05-01 08:18:06.500,0.534,3.3567,59.27,218.43,175.74,38.388,743.9,normal
2026-05-01 08:18:06.600,0.5666,2.5255,56.63,219.92,184.92,40.668,756.2,normal
2026-05-01 08:18:06.700,0.5575,2.8384,56.75,217.87,187.72,40.897,748.0,normal
2026-05-01 08:18:06.800,0.5574,2.6881,58.59,218.79,188.89,41.329,752.5,normal
2026-05-01 08:18:06.900,0.5444,2.7351,58.74,222.42,184.46,41.029,750.0,normal
2026-05-01 08:18:07.000,0.5454,2.6724,57.99,221.04,176.91,39.105,748.4,normal
2026-05-01 08:18:07.100,0.5452,2.8221,58.02,218.92,180.47,39.508,756.0,normal
2026-05-01 08:18:07.200,0.568,2.839,58.15,219.84,186.44,40.987,759.3,normal
2026-05-01 08:18:07.300,0.5472,2.7203,56.15,219.98,178.24,39.209,739.7,normal
2026-05-01 08:18:07.400,0.522,2.4416,57.97,219.51,169.76,37.264,741.9,normal
2026-05-01 08:18:07.500,0.5594,2.4251,60.8,220.73,181.65,40.094,760.7,normal
2026-05-01 08:18:07.600,0.5424,2.8901,56.1,218.53,172.94,37.793,747.8,normal
2026-05-01 08:18:07.700,0.5531,2.6432,59.21,221.94,182.55,40.516,756.2,normal
2026-05-01 08:18:07.800,0.5558,2.2419,57.9,218.89,179.35,39.258,751.6,normal
2026-05-01 08:18:07.900,0.5502,3.2898,55.08,220.71,175.66,38.77,748.4,normal
2026-05-01 08:18:08.000,0.5535,3.1978,57.7,218.64,178.57,39.041,746.4,normal
2026-05-01 08:18:08.100,0.5267,2.7662,58.4,221.27,176.62,39.081,740.2,normal
2026-05-01 08:18:08.200,0.543,2.6415,59.47,218.23,178.56,38.967,748.6,normal
2026-05-01 08:18:08.300,0.5484,2.8851,56.7,220.28,178.05,39.22,741.2,normal
2026-05-01 08:18:08.400,0.5375,2.8493,57.79,220.01,182.72,40.2,748.5,normal
2026-05-01 08:18:08.500,0.5485,2.9337,58.89,223.68,180.07,40.278,742.4,normal
2026-05-01 08:18:08.600,0.5555,2.777,56.41,221.71,177.46,39.344,750.4,normal
2026-05-01 08:18:08.700,0.5642,2.812,58.26,223.18,181.12,40.421,740.8,normal
2026-05-01 08:18:08.800,0.5294,2.4494,56.9,217.81,174.35,37.974,740.3,normal
2026-05-01 08:18:08.900,0.5551,2.7538,56.01,219.53,184.27,40.454,755.7,normal
2026-05-01 08:18:09.000,0.5527,2.8555,58.61,220.2,179.25,39.47,753.3,normal
2026-05-01 08:18:09.100,0.5528,3.2199,58.03,218.36,180.27,39.362,749.6,normal
2026-05-01 08:18:09.200,0.5641,2.8586,57.41,217.79,182.26,39.694,751.9,normal
2026-05-01 08:18:09.300,0.5716,2.6685,60.82,220.53,185.19,40.84,753.4,normal
2026-05-01 08:18:09.400,0.5591,2.9502,58.17,222.29,181.38,40.319,752.6,normal
2026-05-01 08:18:09.500,0.5358,2.6516,55.21,222.66,175.63,39.105,744.9,normal
2026-05-01 08:18:09.600,0.5466,2.8859,60.38,218.12,177.67,38.754,746.8,normal
2026-05-01 08:18:09.700,0.5496,2.5667,56.63,219.99,184.02,40.483,746.7,normal
2026-05-01 08:18:09.800,0.5477,3.0486,56.61,221.98,181.11,40.203,747.1,normal
2026-05-01 08:18:09.900,0.5666,2.7672,57.04,220.06,185.31,40.779,760.1,normal
2026-05-01 08:18:10.000,0.5447,2.5132,58.95,219.58,178.21,39.131,753.0,normal
2026-05-01 08:18:10.100,0.5344,2.8471,55.42,222.21,174.01,38.666,750.1,normal
2026-05-01 08:18:10.200,0.559,2.8469,60.42,217.86,185.65,40.446,750.5,normal
2026-05-01 08:18:10.300,0.5352,3.1654,57.83,219.81,171.63,37.726,742.3,normal
2026-05-01 08:18:10.400,0.5528,2.2901,53.75,218.11,178.87,39.013,757.2,normal
2026-05-01 08:18:10.500,0.5586,2.5442,59.73,220.34,181.13,39.91,757.7,normal
2026-05-01 08:18:10.600,0.5405,2.7913,59.19,221.57,176.28,39.058,747.6,normal
2026-05-01 08:18:10.700,0.5514,3.021,59.54,220.49,178.86,39.437,749.6,normal
2026-05-01 08:18:10.800,0.5613,3.2618,56.89,216.79,184.14,39.922,751.3,normal
2026-05-01 08:18:10.900,0.5547,2.5779,56.41,220.17,178.94,39.396,753.2,normal
2026-05-01 08:18:11.000,0.5495,2.4207,57.22,223.25,178.65,39.883,743.7,normal
2026-05-01 08:18:11.100,0.5368,3.0956,57.34,220.83,171.97,37.975,751.3,normal
2026-05-01 08:18:11.200,0.5615,2.5199,54.95,221.42,182.05,40.311,752.5,normal
2026-05-01 08:18:11.300,0.5462,3.2587,62.2,218.52,173.58,37.931,748.7,normal
2026-05-01 08:18:11.400,0.5534,2.4029,59.12,219.71,181.07,39.782,754.2,normal
2026-05-01 08:18:11.500,0.5422,2.8873,60.02,219.0,180.26,39.478,755.7,normal
2026-05-01 08:18:11.600,0.538,2.7986,57.61,219.11,174.41,38.214,750.8,normal
2026-05-01 08:18:11.700,0.5664,2.5535,60.01,219.33,188.2,41.278,757.7,normal
2026-05-01 08:18:11.800,0.5562,2.915,59.4,222.38,186.71,41.519,750.6,normal
2026-05-01 08:18:11.900,0.5562,2.5427,55.5,217.29,178.29,38.74,747.8,normal
2026-05-01 08:18:12.000,0.5484,2.8195,56.82,218.42,176.12,38.469,753.5,normal
2026-05-01 08:18:12.100,0.5697,3.1003,58.67,222.87,191.62,42.705,759.5,normal
