date,flow_rate,vibration,gen_temp,voltage,current,power_kw,head_pressure,rpm,anomaly_label
2026-05-01T08:46:38.400,0.702,2.83,60.7,223.0,233.9,52.16,1.537,769.3,normal
2026-05-01T08:46:38.500,0.706,3.12,61.4,222.6,233.4,51.97,1.549,766.1,normal
2026-05-01T08:46:38.600,0.701,3.11,60.0,225.4,234.9,52.95,1.551,764.8,normal
2026-05-01T08:46:38.700,0.694,3.06,60.8,219.6,223.9,49.17,1.553,768.2,normal
2026-05-01T08:46:38.800,0.702,2.65,58.5,224.2,230.6,51.7,1.514,767.1,normal
2026-05-01T08:46:38.900,0.709,2.9,59.7,222.9,230.6,51.41,1.557,764.6,normal
2026-05-01T08:46:39.000,0.705,2.47,61.4,224.5,229.0,51.42,1.534,766.3,normal
2026-05-01T08:46:39.100,0.705,3.08,61.2,221.9,228.8,50.77,1.541,767.7,normal
2026-05-01T08:46:39.200,0.696,3.09,60.4,223.1,226.3,50.48,1.541,762.3,normal
2026-05-01T08:46:39.300,0.694,2.63,60.1,223.4,225.6,50.38,1.517,766.3,normal
2026-05-01T08:46:39.400,0.692,3.02,59.7,223.5,224.3,50.12,1.583,764.2,normal
2026-05-01T08:46:39.500,0.711,2.11,59.4,222.4,233.0,51.82,1.543,769.1,normal
2026-05-01T08:46:39.600,0.708,2.72,60.4,221.5,233.3,51.68,1.534,767.9,normal
2026-05-01T08:46:39.700,0.691,3.06,59.1,219.6,226.2,49.68,1.524,767.0,normal
2026-05-01T08:46:39.800,0.704,2.66,59.1,219.9,231.8,50.97,1.529,770.8,normal
2026-05-01T08:46:39.900,0.695,2.95,59.9,223.1,228.0,50.87,1.579,764.1,normal
2026-05-01T08:46:40.000,0.731,2.69,62.5,224.5,240.3,53.95,1.554,773.1,normal
2026-05-01T08:46:40.100,0.707,2.86,61.6,222.5,231.6,51.53,1.52,769.0,normal
2026-05-01T08:46:40.200,0.715,2.6,61.4,222.2,230.3,51.17,1.581,771.4,normal
2026-05-01T08:46:40.300,0.706,2.42,61.5,223.3,231.6,51.7,1.537,770.5,normal
2026-05-01T08:46:40.400,0.705,3.08,59.7,225.0,228.9,51.51,1.546,768.6,normal
2026-05-01T08:46:40.500,0.691,2.93,60.7,224.6,229.7,51.6,1.519,764.5,normal
2026-05-01T08:46:40.600,0.715,2.96,60.1,220.9,236.7,52.29,1.512,770.8,normal
2026-05-01T08:46:40.700,0.688,2.29,61.3,220.0,232.3,51.11,1.559,769.4,normal
2026-05-01T08:46:40.800,0.695,2.52,62.3,220.8,222.6,49.16,1.529,766.1,normal
2026-05-01T08:46:40.900,0.696,2.52,61.3,221.1,228.8,50.57,1.568,765.7,normal
2026-05-01T08:46:41.000,0.716,3.14,62.0,223.1,235.9,52.61,1.547,771.3,normal
2026-05-01T08:46:41.100,0.723,2.92,60.5,222.3,236.5,52.57,1.561,768.3,normal
2026-05-01T08:46:41.200,0.704,2.59,58.5,223.2,229.3,51.2,1.538,770.3,normal
2026-05-01T08:46:41.300,0.716,3.08,63.9,220.4,236.6,52.15,1.566,770.8,normal
2026-05-01T08:46:41.400,0.71,2.7,59.8,224.3,235.5,52.82,1.56,769.2,normal
2026-05-01T08:46:41.500,0.697,2.9,61.4,220.8,230.8,50.97,1.532,767.6,normal
2026-05-01T08:46:41.600,0.694,2.98,60.6,223.7,225.9,50.53,1.549,765.8,normal
2026-05-01T08:46:41.700,0.713,2.68,60.8,224.2,236.2,52.94,1.568,771.0,normal
2026-05-01T08:46:41.800,0.698,2.76,62.5,221.2,229.3,50.73,1.543,770.9,normal
2026-05-01T08:46:41.900,0.717,2.85,62.0,223.5,233.1,52.1,1.557,770.8,normal
2026-05-01T08:46:42.000,0.714,2.4,60.9,220.2,234.2,51.57,1.528,774.2,normal
2026-05-01T08:46:42.100,0.708,2.38,61.8,220.8,235.7,52.04,1.503,769.1,normal
2026-05-01T08:46:42.200,0.702,2.73,60.9,221.9,229.3,50.87,1.557,768.2,normal
2026-05-01T08:46:42.300,0.704,2.55,61.0,219.3,231.5,50.78,1.585,769.5,normal
2026-05-01T08:46:42.400,0.711,2.64,58.8,220.6,234.6,51.76,1.533,770.9,normal
2026-05-01T08:46:42.500,0.706,2.97,61.7,224.9,229.7,51.65,1.521,767.5,normal
2026-05-01T08:46:42.600,0.721,2.72,60.0,220.6,234.0,51.63,1.564,773.2,normal
2026-05-01T08:46:42.700,0.71,2.66,58.8,222.3,228.1,50.71,1.551,769.8,normal
2026-05-01T08:46:42.800,0.71,2.95,57.9,224.7,231.9,52.1,1.519,767.2,normal
2026-05-01T08:46:42.900,0.713,2.33,58.7,222.7,231.8,51.6,1.555,769.8,normal
2026-05-01T08:46:43.000,0.703,3.09,59.8,219.3,228.1,50.02,1.573,767.7,normal
2026-05-01T08:46:43.100,0.705,2.52,61.8,222.1,231.8,51.47,1.549,768.4,normal
2026-05-01T08:46:43.200,0.713,2.66,60.3,223.8,233.5,52.26,1.566,768.9,normal
2026-05-01T08:46:43.300,0.693,2.7,64.2,220.2,223.7,49.25,1.559,770.1,normal
2026-05-01T08:46:43.400,0.729,3.52,61.3,221.0,238.3,52.67,1.586,775.3,normal
2026-05-01T08:46:43.500,0.72,2.14,60.1,221.3,236.3,52.29,1.563,773.4,normal
2026-05-01T08:46:43.600,0.696,3.04,60.5,221.5,228.7,50.65,1.558,767.5,normal
2026-05-01T08:46:43.700,0.698,2.3,61.6,223.9,226.4,50.7,1.563,766.0,normal
2026-05-01T08:46:43.800,0.721,2.84,61.9,220.2,234.3,51.59,1.57,774.8,normal
2026-05-01T08:46:43.900,0.696,2.69,60.3,222.0,226.6,50.3,1.538,768.8,normal
2026-05-01T08:46:44.000,0.711,2.65,60.1,223.4,233.3,52.1,1.559,770.7,normal
2026-05-01T08:46:44.100,0.706,3.03,60.7,220.3,229.0,50.46,1.565,766.4,normal
2026-05-01T08:46:44.200,0.713,2.92,60.5,220.4,237.5,52.36,1.526,767.3,normal
2026-05-01T08:46:44.300,0.695,2.5,61.8,219.3,229.1,50.23,1.571,768.4,normal
2026-05-01T08:46:44.400,0.714,3.12,63.1,223.5,231.2,51.68,1.567,767.9,normal
2026-05-01T08:46:44.500,0.682,2.42,59.0,221.7,223.4,49.53,1.554,765.2,normal
2026-05-01T08:46:44.600,0.716,2.77,61.3,224.4,233.0,52.29,1.506,767.4,normal
2026-05-01T08:46:44.700,0.708,2.85,62.0,221.9,228.4,50.7,1.55,769.7,normal
2026-05-01T08:46:44.800,0.702,2.89,58.3,221.1,228.1,50.43,1.531,770.0,normal
2026-05-01T08:46:44.900,0.716,2.55,59.8,221.5,234.3,51.89,1.546,767.6,normal
2026-05-01T08:46:45.000,0.695,3.65,59.2,224.4,223.3,50.09,1.55,767.4,normal
2026-05-01T08:46:45.100,0.686,2.69,59.3,221.8,226.1,50.14,1.499,765.6,normal
2026-05-01T08:46:45.200,0.699,3.26,59.9,222.1,229.2,50.91,1.512,766.3,normal
2026-05-01T08:46:45.300,0.697,2.93,60.3,220.0,229.5,50.49,1.523,767.3,normal
2026-05-01T08:46:45.400,0.719,3.1,61.5,220.6,235.2,51.89,1.562,769.0,normal
2026-05-01T08:46:45.500,0.709,2.79,61.9,222.1,231.7,51.46,1.523,768.4,normal
2026-05-01T08:46:45.600,0.708,2.38,61.2,222.5,234.9,52.27,1.549,770.0,normal
2026-05-01T08:46:45.700,0.703,3.49,60.2,220.3,226.1,49.81,1.506,766.6,normal
2026-05-01T08:46:45.800,0.691,2.72,59.9,222.7,227.7,50.72,1.487,763.9,normal
2026-05-01T08:46:45.900,0.713,2.65,62.3,223.4,230.1,51.41,1.562,768.3,normal
2026-05-01T08:46:46.000,0.71,2.67,59.6,223.3,237.5,53.04,1.537,772.7,normal
2026-05-01T08:46:46.100,0.703,2.85,62.7,220.1,233.4,51.39,1.583,766.7,normal
2026-05-01T08:46:46.200,0.733,2.75,60.9,219.3,234.1,51.33,1.55,771.7,normal
2026-05-01T08:46:46.300,0.692,2.76,61.2,218.3,233.9,51.07,1.55,768.8,normal
2026-05-01T08:46:46.400,0.706,2.97,60.8,222.4,230.5,51.26,1.543,766.7,normal
2026-05-01T08:46:46.500,0.703,2.63,61.2,221.3,228.2,50.49,1.53,769.7,normal
2026-05-01T08:46:46.600,0.701,2.59,61.5,220.6,225.1,49.67,1.524,765.5,normal
2026-05-01T08:46:46.700,0.694,2.55,58.6,221.7,226.9,50.3,1.534,766.3,normal
2026-05-01T08:46:46.800,0.701,2.53,60.9,222.8,227.8,50.76,1.521,767.1,normal
2026-05-01T08:46:46.900,0.705,2.49,59.2,223.1,234.2,52.24,1.531,767.4,normal
2026-05-01T08:46:47.000,0.694,2.8,60.2,219.7,232.4,51.06,1.535,773.9,normal
2026-05-01T08:46:47.100,0.705,3.38,60.4,222.6,232.4,51.75,1.567,771.9,normal
2026-05-01T08:46:47.200,0.694,2.6,60.6,221.8,226.8,50.29,1.505,766.3,normal
2026-05-01T08:46:47.300,0.711,3.38,61.5,222.5,232.4,51.7,1.543,769.0,normal
2026-05-01T08:46:47.400,0.694,2.87,59.8,221.0,232.0,51.26,1.53,770.6,normal
2026-05-01T08:46:47.500,0.703,2.93,60.6,221.5,229.3,50.8,1.535,767.8,normal
2026-05-01T08:46:47.600,0.706,3.19,59.0,223.9,228.0,51.06,1.531,770.7,normal
2026-05-01T08:46:47.700,0.718,2.82,60.7,222.7,235.8,52.52,1.51,772.3,normal
2026-05-01T08:46:47.800,0.7,2.82,60.8,222.7,228.6,50.91,1.539,767.8,normal
2026-05-01T08:46:47.900,0.714,2.99,61.2,224.4,230.7,51.79,1.552,773.8,normal
2026-05-01T08:46:48.000,0.703,2.82,59.5,221.9,229.5,50.92,1.534,767.9,normal
2026-05-01T08:46:48.100,0.706,2.9,61.5,223.5,229.1,51.2,1.523,768.3,normal
2026-05-01T08:46:48.200,0.707,3.08,61.5,222.9,233.6,52.07,1.554,769.7,normal
2026-05-01T08:46:48.300,0.71,2.78,61.1,223.0,230.7,51.44,1.577,768.1,normal
2026-05-01T08:46:48.400,0.715,3.02,59.9,223.1,237.0,52.87,1.554,771.4,normal
2026-05-01T08:46:48.500,0.708,2.6,59.3,223.3,232.5,51.92,1.559,767.9,normal
2026-05-01T08:46:48.600,0.703,2.73,60.6,224.8,228.9,51.45,1.546,769.9,normal
2026-05-01T08:46:48.700,0.707,2.79,62.2,222.8,231.8,51.64,1.531,767.9,normal
2026-05-01T08:46:48.800,0.715,3.27,61.5,225.8,230.8,52.11,1.555,769.4,normal
2026-05-01T08:46:48.900,0.703,2.91,61.1,221.1,227.2,50.25,1.562,769.0,normal
2026-05-01T08:46:49.000,0.708,2.65,61.8,220.4,230.8,50.88,1.58,766.6,normal
2026-05-01T08:46:49.100,0.705,2.64,60.1,222.5,230.2,51.23,1.542,768.4,normal
2026-05-01T08:46:49.200,0.719,3.16,58.0,223.8,235.6,52.73,1.534,772.8,normal
2026-05-01T08:46:49.300,0.705,2.74,59.7,222.6,232.2,51.69,1.55,772.3,normal
2026-05-01T08:46:49.400,0.72,2.65,60.4,221.7,240.3,53.26,1.555,773.4,normal
2026-05-01T08:46:49.500,0.713,2.83,62.3,220.4,235.9,52.0,1.533,766.4,normal
2026-05-01T08:46:49.600,0.713,2.82,60.6,223.0,235.7,52.57,1.493,767.3,normal
2026-05-01T08:46:49.700,0.699,3.09,61.9,220.7,226.7,50.04,1.537,764.5,normal
2026-05-01T08:46:49.800,0.703,2.68,58.6,222.5,226.3,50.36,1.539,769.8,normal
2026-05-01T08:46:49.900,0.711,2.74,63.3,222.3,235.1,52.25,1.544,769.0,normal
2026-05-01T08:46:50.000,0.704,2.81,58.7,223.2,230.4,51.42,1.553,769.5,normal
2026-05-01T08:46:50.100,0.709,2.66,62.0,219.8,231.0,50.77,1.537,767.8,normal
2026-05-01T08:46:50.200,0.702,2.71,61.2,222.5,229.0,50.95,1.567,767.3,normal
2026-05-01T08:46:50.300,0.71,2.51,62.2,221.7,233.0,51.64,1.542,769.3,normal
2026-05-01T08:46:50.400,0.711,2.41,61.2,222.7,230.6,51.38,1.591,773.0,normal
2026-05-01T08:46:50.500,0.712,2.54,61.5,224.1,232.4,52.07,1.522,769.2,normal
2026-05-01T08:46:50.600,0.699,3.13,59.9,225.3,230.0,51.82,1.541,769.6,normal
2026-05-01T08:46:50.700,0.725,2.73,59.8,221.6,235.6,52.22,1.546,772.0,normal
2026-05-01T08:46:50.800,0.699,2.89,60.9,223.9,229.5,51.38,1.519,768.6,normal
2026-05-01T08:46:50.900,0.701,2.64,59.8,222.2,226.8,50.41,1.588,769.3,normal
2026-05-01T08:46:51.000,0.705,2.95,61.0,221.5,227.6,50.43,1.527,772.0,normal
2026-05-01T08:46:51.100,0.707,3.08,60.3,223.4,231.1,51.61,1.555,772.4,normal
2026-05-01T08:46:51.200,0.714,2.85,60.8,221.7,235.1,52.14,1.523,768.5,normal
2026-05-01T08:46:51.300,0.698,3.01,59.3,222.1,228.3,50.71,1.566,768.2,normal
2026-05-01T08:46:51.400,0.712,2.53,60.3,225.4,236.3,53.25,1.571,769.7,normal
2026-05-01T08:46:51.500,0.704,3.08,62.6,221.6,229.1,50.76,1.566,766.8,normal
2026-05-01T08:46:51.600,0.696,2.7,59.5,216.4,228.1,49.36,1.512,766.0,normal
2026-05-01T08:46:51.700,0.699,2.66,60.1,221.5,229.0,50.74,1.547,765.4,normal
2026-05-01T08:46:51.800,0.697,2.94,60.9,224.1,225.2,50.47,1.535,761.6,normal
2026-05-01T08:46:51.900,0.689,2.87,58.4,221.0,227.8,50.33,1.508,768.6,normal
2026-05-01T08:46:52.000,0.697,2.86,60.9,219.6,224.9,49.39,1.539,767.9,normal
2026-05-01T08:46:52.100,0.708,2.99,62.3,223.1,230.5,51.42,1.545,764.9,normal
2026-05-01T08:46:52.200,0.71,3.07,60.5,221.5,235.0,52.04,1.568,773.7,normal
2026-05-01T08:46:52.300,0.699,2.41,60.9,221.4,232.2,51.41,1.53,771.2,normal
2026-05-01T08:46:52.400,0.693,2.64,61.2,219.9,224.2,49.31,1.5,764.3,normal
2026-05-01T08:46:52.500,0.696,3.12,60.7,217.8,228.3,49.74,1.542,769.7,normal
2026-05-01T08:46:52.600,0.706,2.92,60.5,219.3,231.2,50.71,1.545,767.5,normal
2026-05-01T08:46:52.700,0.701,3.14,61.6,219.8,224.0,49.24,1.554,768.7,normal
2026-05-01T08:46:52.800,0.722,2.63,61.6,223.3,235.8,52.65,1.575,772.6,normal
2026-05-01T08:46:52.900,0.731,2.59,61.6,223.3,241.8,53.99,1.557,775.5,normal
2026-05-01T08:46:53.000,0.719,2.4,63.2,219.7,240.6,52.86,1.564,772.6,normal
2026-05-01T08:46:53.100,0.705,2.86,60.9,221.5,227.4,50.36,1.532,767.0,normal
2026-05-01T08:46:53.200,0.729,2.85,59.5,225.9,238.7,53.93,1.551,771.4,normal
2026-05-01T08:46:53.300,0.696,2.89,62.5,221.8,225.5,50.02,1.557,767.6,normal
2026-05-01T08:46:53.400,0.711,2.69,59.9,219.5,228.1,50.07,1.548,770.5,normal
2026-05-01T08:46:53.500,0.678,2.94,60.5,221.8,219.8,48.75,1.558,764.1,normal
2026-05-01T08:46:53.600,0.704,2.61,61.7,220.0,228.0,50.16,1.511,768.1,normal
2026-05-01T08:46:53.700,0.71,2.61,61.0,224.0,238.5,53.44,1.518,771.2,normal
2026-05-01T08:46:53.800,0.694,2.94,59.1,222.3,226.0,50.25,1.521,767.7,normal
2026-05-01T08:46:53.900,0.725,2.94,59.7,222.1,233.1,51.76,1.555,769.3,normal
2026-05-01T08:46:54.000,0.704,3.05,61.1,221.5,232.1,51.41,1.539,766.4,normal
2026-05-01T08:46:54.100,0.715,2.59,61.1,221.2,235.3,52.05,1.553,772.4,normal
2026-05-01T08:46:54.200,0.715,2.71,60.5,224.8,229.2,51.52,1.572,771.3,normal
2026-05-01T08:46:54.300,0.718,2.59,59.8,223.3,235.4,52.57,1.529,769.7,normal
2026-05-01T08:46:54.400,0.716,2.75,61.9,221.3,232.9,51.54,1.557,767.1,normal
2026-05-01T08:46:54.500,0.695,2.36,60.5,220.4,224.6,49.5,1.541,763.7,normal
2026-05-01T08:46:54.600,0.701,2.91,61.2,224.5,227.7,51.11,1.524,769.2,normal
2026-05-01T08:46:54.700,0.702,2.83,61.7,221.4,227.8,50.43,1.538,770.1,normal
2026-05-01T08:46:54.800,0.697,2.88,61.4,222.7,227.1,50.57,1.551,767.0,normal
2026-05-01T08:46:54.900,0.707,2.64,59.9,222.7,233.9,52.1,1.555,766.5,normal
2026-05-01T08:46:55.000,0.685,2.44,62.0,223.3,222.3,49.62,1.519,767.4,normal
2026-05-01T08:46:55.100,0.717,2.73,59.6,221.4,235.4,52.13,1.548,772.0,normal
2026-05-01T08:46:55.200,0.692,2.53,58.5,220.5,227.7,50.21,1.491,763.6,normal
2026-05-01T08:46:55.300,0.717,2.7,60.6,221.6,237.2,52.57,1.531,769.8,normal
2026-05-01T08:46:55.400,0.695,2.59,60.2,220.7,225.4,49.73,1.531,771.7,normal
2026-05-01T08:46:55.500,0.731,3.1,62.5,223.5,239.1,53.43,1.538,773.1,normal
2026-05-01T08:46:55.600,0.697,3.16,58.3,224.0,228.9,51.27,1.555,768.4,normal
2026-05-01T08:46:55.700,0.712,2.59,60.8,218.4,237.2,51.81,1.528,771.9,normal
2026-05-01T08:46:55.800,0.705,2.58,59.4,224.1,229.4,51.4,1.539,770.4,normal
2026-05-01T08:46:55.900,0.712,3.21,61.9,225.4,233.4,52.62,1.562,769.3,normal
2026-05-01T08:46:56.000,0.704,2.73,58.6,221.0,237.2,52.43,1.548,769.2,normal
2026-05-01T08:46:56.100,0.706,2.89,60.8,222.3,224.0,49.81,1.554,770.9,normal
2026-05-01T08:46:56.200,0.701,3.01,60.9,221.7,227.4,50.4,1.546,770.4,normal
2026-05-01T08:46:56.300,0.714,2.88,62.9,222.4,233.7,51.95,1.565,769.3,normal
2026-05-01T08:46:56.400,0.695,3.16,60.9,223.2,230.8,51.51,1.508,765.9,normal
2026-05-01T08:46:56.500,0.722,2.79,60.7,221.2,234.7,51.93,1.558,769.0,normal
2026-05-01T08:46:56.600,0.702,2.86,59.7,223.3,230.1,51.38,1.523,764.4,normal
2026-05-01T08:46:56.700,0.704,2.48,59.7,219.8,227.1,49.92,1.504,766.7,normal
2026-05-01T08:46:56.800,0.71,2.74,62.0,223.0,236.1,52.65,1.589,770.8,normal
2026-05-01T08:46:56.900,0.71,2.84,62.1,223.1,231.2,51.59,1.523,771.0,normal
2026-05-01T08:46:57.000,0.726,2.53,62.6,221.0,241.3,53.33,1.57,772.2,normal
2026-05-01T08:46:57.100,0.705,3.15,59.1,220.5,230.5,50.83,1.518,769.2,normal
2026-05-01T08:46:57.200,0.703,2.9,62.8,222.1,228.1,50.66,1.526,768.3,normal
2026-05-01T08:46:57.300,0.72,2.54,62.9,223.8,242.1,54.19,1.507,770.4,normal
2026-05-01T08:46:57.400,0.697,2.78,60.6,223.0,228.2,50.88,1.559,764.4,normal
2026-05-01T08:46:57.500,0.71,2.82,60.5,222.8,232.3,51.76,1.596,766.7,normal
2026-05-01T08:46:57.600,0.715,2.52,58.2,222.4,235.5,52.38,1.553,766.2,normal
2026-05-01T08:46:57.700,0.697,2.82,59.9,224.9,224.3,50.45,1.545,763.6,normal
2026-05-01T08:46:57.800,0.705,2.78,59.6,222.8,230.3,51.3,1.535,770.4,normal
2026-05-01T08:46:57.900,0.7,2.96,60.8,224.3,232.2,52.07,1.531,769.4,normal
2026-05-01T08:46:58.000,0.727,2.96,60.1,221.4,231.0,51.16,1.567,771.3,normal
2026-05-01T08:46:58.100,0.708,2.78,62.3,219.1,232.6,50.96,1.555,770.9,normal
2026-05-01T08:46:58.200,0.701,2.46,59.8,220.8,228.4,50.43,1.508,765.0,normal
2026-05-01T08:46:58.300,0.694,2.4,59.1,223.0,230.2,51.35,1.535,765.3,normal
2026-05-01T08:46:58.400,0.728,2.78,62.8,223.4,236.0,52.73,1.518,769.8,normal
2026-05-01T08:46:58.500,0.712,2.54,59.9,221.8,233.5,51.79,1.554,768.6,normal
2026-05-01T08:46:58.600,0.704,2.81,59.8,221.2,229.1,50.68,1.535,769.2,normal
2026-05-01T08:46:58.700,0.718,2.42,64.3,222.0,232.9,51.72,1.57,768.6,normal
2026-05-01T08:46:58.800,0.702,2.81,60.6,222.6,228.2,50.8,1.556,770.5,normal
2026-05-01T08:46:58.900,0.704,2.87,61.1,219.4,228.9,50.22,1.555,764.9,normal
2026-05-01T08:46:59.000,0.726,2.75,59.7,223.3,236.5,52.81,1.554,773.0,normal
2026-05-01T08:46:59.100,0.702,2.36,60.1,221.4,225.3,49.86,1.531,769.1,normal
2026-05-01T08:46:59.200,0.711,2.79,62.4,220.9,229.8,50.78,1.566,771.8,normal
2026-05-01T08:46:59.300,0.712,2.72,61.3,224.0,231.5,51.84,1.573,767.6,normal
2026-05-01T08:46:59.400,0.715,2.75,60.6,222.4,231.6,51.51,1.54,770.1,normal
2026-05-01T08:46:59.500,0.707,2.69,58.7,219.2,231.4,50.73,1.561,769.6,normal
2026-05-01T08:46:59.600,0.711,3.12,60.5,223.1,228.3,50.94,1.53,768.6,normal
2026-05-01T08:46:59.700,0.697,2.73,62.8,225.3,227.9,51.35,1.58,763.7,normal
2026-05-01T08:46:59.800,0.705,2.61,61.1,220.2,230.0,50.64,1.52,768.9,normal
2026-05-01T08:46:59.900,0.686,2.51,59.1,222.4,221.2,49.2,1.543,763.9,normal
2026-05-01T08:47:00.000,0.701,2.7,61.9,222.6,231.5,51.55,1.54,767.9,normal
2026-05-01T08:47:00.100,0.7,2.72,59.9,223.1,231.5,51.64,1.568,767.8,normal
2026-05-01T08:47:00.200,0.697,2.51,56.7,223.4,225.3,50.33,1.55,767.8,normal
2026-05-01T08:47:00.300,0.69,2.73,62.1,223.1,225.2,50.26,1.541,765.3,normal
2026-05-01T08:47:00.400,0.702,2.47,59.6,225.1,232.0,52.22,1.544,764.5,normal
2026-05-01T08:47:00.500,0.702,3.02,61.1,223.9,227.9,51.03,1.499,767.9,normal
2026-05-01T08:47:00.600,0.718,2.85,61.8,224.7,239.1,53.71,1.505,769.5,normal
2026-05-01T08:47:00.700,0.701,2.9,58.6,221.2,235.2,52.03,1.548,766.3,normal
2026-05-01T08:47:00.800,0.708,2.66,59.3,222.0,233.1,51.75,1.57,767.7,normal
2026-05-01T08:47:00.900,0.695,2.56,59.3,221.0,229.8,50.79,1.573,765.9,normal
2026-05-01T08:47:01.000,0.705,2.42,60.0,224.6,228.0,51.22,1.538,766.2,normal
2026-05-01T08:47:01.100,0.698,3.1,61.0,221.4,230.1,50.95,1.561,770.5,normal
2026-05-01T08:47:01.200,0.7,2.96,61.8,224.6,231.1,51.91,1.504,771.1,normal
2026-05-01T08:47:01.300,0.702,3.11,59.2,220.5,231.4,51.02,1.498,766.6,normal
2026-05-01T08:47:01.400,0.698,2.8,58.7,223.8,228.2,51.08,1.543,764.0,normal
2026-05-01T08:47:01.500,0.726,2.24,61.0,223.1,235.0,52.43,1.514,769.4,normal
2026-05-01T08:47:01.600,0.722,2.73,61.4,223.9,234.9,52.6,1.557,770.6,normal
2026-05-01T08:47:01.700,0.704,2.6,60.0,223.3,230.0,51.35,1.579,769.1,normal
2026-05-01T08:47:01.800,0.712,3.18,59.9,223.5,233.0,52.06,1.538,766.3,normal
2026-05-01T08:47:01.900,0.711,2.91,61.8,221.8,232.6,51.58,1.556,771.3,normal
2026-05-01T08:47:02.000,0.699,2.29,59.6,223.5,228.0,50.96,1.518,769.7,normal
2026-05-01T08:47:02.100,0.703,3.19,58.4,224.3,226.8,50.86,1.55,769.4,normal
2026-05-01T08:47:02.200,0.707,2.65,59.7,221.3,235.3,52.07,1.531,767.1,normal
2026-05-01T08:47:02.300,0.701,2.51,61.5,223.6,229.0,51.21,1.527,768.9,normal
2026-05-01T08:47:02.400,0.691,2.86,62.7,219.6,230.9,50.71,1.516,767.3,normal
2026-05-01T08:47:02.500,0.688,2.44,59.5,220.6,224.7,49.57,1.52,766.9,normal
2026-05-01T08:47:02.600,0.699,2.71,60.6,221.7,225.4,49.98,1.53,767.1,normal
2026-05-01T08:47:02.700,0.708,3.36,62.0,221.4,229.1,50.72,1.521,770.5,normal
2026-05-01T08:47:02.800,0.704,2.62,62.9,222.4,227.1,50.51,1.524,766.1,normal
2026-05-01T08:47:02.900,0.714,2.96,60.4,221.8,232.4,51.55,1.547,771.3,normal
2026-05-01T08:47:03.000,0.68,2.52,62.2,221.0,223.8,49.46,1.516,764.1,normal
2026-05-01T08:47:03.100,0.708,2.66,61.9,224.6,228.7,51.37,1.559,768.8,normal
2026-05-01T08:47:03.200,0.683,2.89,61.5,220.1,223.6,49.21,1.537,767.7,normal
2026-05-01T08:47:03.300,0.704,2.77,61.3,223.5,230.3,51.49,1.541,769.4,normal
2026-05-01T08:47:03.400,0.696,3.07,60.6,223.9,228.2,51.09,1.543,767.5,normal
2026-05-01T08:47:03.500,0.709,2.61,60.8,222.5,230.3,51.23,1.563,768.7,normal
2026-05-01T08:47:03.600,0.707,2.95,61.5,222.4,233.7,51.97,1.534,766.6,normal
2026-05-01T08:47:03.700,0.695,2.95,60.4,221.2,231.5,51.22,1.548,768.8,normal
2026-05-01T08:47:03.800,0.702,2.62,60.4,221.5,232.2,51.43,1.544,766.9,normal
2026-05-01T08:47:03.900,0.703,2.83,59.7,223.6,230.2,51.47,1.524,768.8,normal
2026-05-01T08:47:04.000,0.708,2.74,60.3,224.1,231.9,51.97,1.575,772.3,normal
2026-05-01T08:47:04.100,0.701,3.0,60.5,221.4,231.0,51.15,1.521,766.5,normal
2026-05-01T08:47:04.200,0.692,2.92,59.8,222.4,228.1,50.73,1.486,768.1,normal
2026-05-01T08:47:04.300,0.704,2.74,61.1,222.3,232.2,51.63,1.514,766.3,normal
2026-05-01T08:47:04.400,0.711,2.89,63.1,221.3,228.6,50.59,1.55,769.0,normal
2026-05-01T08:47:04.500,0.702,3.33,61.9,221.8,227.3,50.41,1.536,766.8,normal
2026-05-01T08:47:04.600,0.707,2.62,61.9,220.6,229.1,50.55,1.529,766.7,normal
2026-05-01T08:47:04.700,0.712,2.9,61.1,222.8,233.8,52.09,1.555,769.6,normal
2026-05-01T08:47:04.800,0.694,2.55,60.8,224.4,224.3,50.33,1.565,766.0,normal
2026-05-01T08:47:04.900,0.698,2.86,61.7,222.5,229.4,51.05,1.526,765.8,normal
2026-05-01T08:47:05.000,0.693,2.84,60.6,223.1,232.1,51.77,1.528,771.8,normal
2026-05-01T08:47:05.100,0.681,2.95,60.6,220.5,223.9,49.37,1.555,770.6,normal
2026-05-01T08:47:05.200,0.72,2.53,62.5,220.5,239.9,52.89,1.575,768.3,normal
2026-05-01T08:47:05.300,0.713,2.59,60.2,222.2,233.0,51.78,1.54,769.3,normal
2026-05-01T08:47:05.400,0.704,3.04,61.1,222.6,232.5,51.77,1.525,768.2,normal
2026-05-01T08:47:05.500,0.704,2.66,61.6,221.2,227.0,50.22,1.516,772.1,normal
2026-05-01T08:47:05.600,0.691,2.8,61.4,220.2,225.5,49.66,1.534,770.7,normal
2026-05-01T08:47:05.700,0.713,2.42,61.1,223.2,231.1,51.6,1.551,768.6,normal
2026-05-01T08:47:05.800,0.7,2.58,60.1,223.6,227.0,50.75,1.519,768.4,normal
2026-05-01T08:47:05.900,0.697,3.01,61.7,224.2,227.2,50.95,1.549,769.3,normal
2026-05-01T08:47:06.000,0.711,2.95,60.5,223.5,232.8,52.03,1.546,771.4,normal
2026-05-01T08:47:06.100,0.708,2.48,60.2,224.9,230.5,51.84,1.555,768.1,normal
2026-05-01T08:47:06.200,0.698,3.0,60.3,223.2,227.9,50.86,1.526,766.3,normal
